id,split
scene_5878,train
scene_5879,val
scene_588,train
scene_5880,train
scene_5881,train
scene_5882,train
scene_5883,train
scene_5884,train
scene_5885,train
scene_5886,train
scene_5887,train
scene_5888,train
scene_5889,train
scene_589,train
scene_5890,val
scene_5892,train
scene_5893,train
scene_5894,train
scene_5895,val
scene_5896,train
scene_5897,train
scene_5898,train
scene_5899,train
scene_590,train
scene_5900,train
scene_5901,train
scene_5902,val
scene_5903,train
scene_5904,train
scene_5905,train
scene_5906,train
scene_5907,train
scene_5908,train
scene_5909,train
scene_591,train
scene_5910,train
scene_5911,train
scene_5912,train
scene_5913,train
scene_5914,train
scene_5915,train
scene_5916,train
scene_5917,train
scene_5919,train
scene_592,train
scene_5920,train
scene_5921,train
scene_5922,train
scene_5923,train
scene_5924,train
scene_5925,train
scene_5926,train
scene_5927,val
scene_5928,train
scene_5929,train
scene_593,val
scene_5930,train
scene_5931,train
scene_5932,train
scene_5933,train
scene_5934,train
scene_5935,train
scene_5936,train
scene_5937,train
scene_5938,train
scene_5939,train
scene_594,train
scene_5940,train
scene_5941,train
scene_5942,train
scene_5943,train
scene_5944,train
scene_5945,train
scene_5946,train
scene_5947,train
scene_5948,train
scene_5949,train
scene_595,train
scene_5950,val
scene_5951,train
scene_5952,train
scene_5953,val
scene_5954,train
scene_5955,train
scene_5956,val
scene_5957,train
scene_5958,val
scene_5959,train
scene_596,val
scene_5960,train
scene_5961,train
scene_5962,train
scene_5963,train
scene_5964,train
scene_5965,train
scene_5966,train
scene_5967,train
scene_5968,train
scene_5969,train
scene_597,train
scene_5970,train
scene_5971,train
scene_5972,train
scene_5973,train
scene_5974,train
scene_5975,train
scene_5976,train
scene_5977,train
scene_5978,train
scene_5979,train
scene_598,train
scene_5980,train
scene_5981,train
scene_5982,train
scene_5983,train
scene_5984,val
scene_5985,train
scene_5986,train
scene_5987,val
scene_5988,train
scene_5989,train
scene_599,train
scene_5990,train
scene_5991,train
scene_5992,train
scene_5993,train
scene_5994,train
scene_5995,val
scene_5996,train
scene_5997,train
scene_5998,train
scene_5999,train
scene_600,val
scene_6000,train
scene_6001,val
scene_6002,train
scene_6003,train
scene_6004,val
scene_6005,train
scene_6006,train
scene_6007,train
scene_6008,train
scene_6009,train
scene_601,train
scene_6010,train
scene_6011,train
scene_6012,val
scene_6013,train
scene_6015,train
scene_6016,train
scene_6017,val
scene_6018,train
scene_6019,train
scene_602,train
scene_6020,train
scene_6021,train
scene_6022,train
scene_6023,train
scene_6024,val
scene_6025,train
scene_6026,train
scene_6027,train
scene_6028,train
scene_6029,train
scene_603,train
scene_6030,train
scene_6031,train
scene_6032,train
scene_6033,val
scene_6034,train
scene_6035,train
scene_6036,train
scene_6037,val
scene_6038,train
scene_6039,train
scene_604,val
scene_6040,train
scene_6041,train
scene_6042,train
scene_6043,train
scene_6044,train
scene_6045,train
scene_6046,train
scene_6047,val
scene_6048,train
scene_6049,train
scene_605,train
scene_6050,val
scene_6051,train
scene_6052,train
scene_6053,train
scene_6054,train
scene_6055,val
scene_6056,train
scene_6058,train
scene_6059,val
scene_606,train
scene_6060,train
scene_6061,train
scene_6062,train
scene_6063,train
scene_6064,train
scene_6065,train
scene_6066,train
scene_6067,train
scene_6069,train
scene_607,train
scene_6070,train
scene_6071,train
scene_6072,train
scene_6073,train
scene_6074,train
scene_6075,train
scene_6076,train
scene_6077,train
scene_6078,train
scene_6079,train
scene_608,train
scene_6080,train
scene_6081,train
scene_6082,train
scene_6083,train
scene_6084,val
scene_6085,train
scene_6086,train
scene_6087,train
scene_6088,train
scene_6089,train
scene_609,train
scene_6090,train
scene_6091,train
scene_6092,train
scene_6093,train
scene_6094,train
scene_6095,train
scene_6096,val
scene_6098,train
scene_6099,train
scene_610,train
scene_6100,train
scene_6101,val
scene_6102,train
scene_6103,train
scene_6104,train
scene_6105,train
scene_6106,train
scene_6107,train
scene_6109,train
scene_611,train
scene_6110,train
scene_6111,train
scene_6112,train
scene_6113,train
scene_6114,train
scene_6115,train
scene_6116,train
scene_6117,train
scene_6118,train
scene_6119,train
scene_612,val
scene_6120,train
scene_6121,train
scene_6122,val
scene_6123,train
scene_6124,train
scene_6125,train
scene_6126,train
scene_6127,train
scene_6128,train
scene_6129,train
scene_613,train
scene_6130,train
scene_6131,train
scene_6132,train
scene_6133,train
scene_6134,train
scene_6135,val
scene_6136,train
scene_6137,train
scene_6138,train
scene_6139,train
scene_614,train
scene_6140,train
scene_6141,train
scene_6142,train
scene_6143,train
scene_6144,train
scene_6145,train
scene_6146,train
scene_6147,train
scene_6148,train
scene_6149,train
scene_615,train
scene_6150,train
scene_6151,train
scene_6152,train
scene_6153,train
scene_6155,val
scene_6156,train
scene_6157,train
scene_6158,train
scene_6159,train
scene_616,val
scene_6160,train
scene_6161,train
scene_6162,train
scene_6163,train
scene_6164,train
scene_6165,train
scene_6166,train
scene_6167,train
scene_6168,train
scene_6169,train
scene_617,train
scene_6170,train
scene_6171,train
scene_6172,train
scene_6173,train
scene_6174,train
scene_6175,train
scene_6176,train
scene_6177,val
scene_6178,train
scene_6179,train
scene_618,train
scene_6180,train
scene_6181,train
scene_6182,train
scene_6183,train
scene_6184,train
scene_6185,train
scene_6186,train
scene_6187,train
scene_6188,train
scene_6189,val
scene_619,train
scene_6190,train
scene_6191,train
scene_6192,train
scene_6193,train
scene_6194,train
scene_6195,train
scene_6196,train
scene_6197,train
scene_6198,train
scene_6199,train
scene_620,train
scene_6200,train
scene_6201,train
scene_6202,train
scene_6203,train
scene_6204,train
scene_6205,train
scene_6206,train
scene_6207,train
scene_6208,train
scene_6209,train
scene_621,val
scene_6210,train
scene_6211,train
scene_6212,train
scene_6213,train
scene_6214,train
scene_6215,val
scene_6216,train
scene_6217,train
scene_6218,train
scene_6219,train
scene_622,train
scene_6220,train
scene_6221,train
scene_6222,train
scene_6223,train
scene_6224,train
scene_6225,train
scene_6226,train
scene_6227,train
scene_6228,train
scene_6229,train
scene_623,val
scene_6230,train
scene_6231,train
scene_6232,train
scene_6233,train
scene_6234,val
scene_6235,train
scene_6236,train
scene_6237,train
scene_6238,train
scene_6239,train
scene_624,train
scene_6240,train
scene_6241,train
scene_6242,train
scene_6243,train
scene_6244,train
scene_6245,train
scene_6246,train
scene_6247,val
scene_6248,train
scene_6249,train
scene_625,train
scene_6250,train
scene_6251,train
scene_6252,train
scene_6253,train
scene_6254,train
scene_6255,train
scene_6256,train
scene_6257,train
scene_6258,train
scene_6259,train
scene_626,val
scene_6260,train
scene_6261,train
scene_6262,train
scene_6263,train
scene_6264,train
scene_6265,train
scene_6266,train
scene_6267,train
scene_6268,train
scene_6269,train
scene_627,train
scene_6270,train
scene_6271,train
scene_6272,train
scene_6273,train
scene_6274,train
scene_6275,train
scene_6276,train
scene_6277,train
scene_6278,train
scene_6279,train
scene_628,train
scene_6280,train
scene_6281,train
scene_6282,train
scene_6283,val
scene_6284,train
scene_6285,train
scene_6286,train
scene_6287,train
scene_6288,train
scene_6289,train
scene_629,train
scene_6290,val
scene_6291,train
scene_6293,train
scene_6294,train
scene_6295,train
scene_6296,train
scene_6297,train
scene_6299,train
scene_630,train
scene_6300,train
scene_6301,train
scene_6302,train
scene_6303,val
scene_6304,train
scene_6305,train
scene_6306,train
scene_6307,val
scene_6308,train
scene_6309,val
scene_631,train
scene_6310,train
scene_6311,train
scene_6312,train
scene_6313,train
scene_6314,train
scene_6315,train
scene_6316,train
scene_6317,train
scene_6318,train
scene_6319,train
scene_632,train
scene_6320,train
scene_6321,train
scene_6322,train
scene_6323,train
scene_6324,train
scene_6325,train
scene_6326,val
scene_6327,train
scene_6328,val
scene_6329,train
scene_633,train
scene_6330,train
scene_6331,train
scene_6332,train
scene_6333,train
scene_6334,val
scene_6335,train
scene_6336,train
scene_6337,train
scene_6339,train
scene_634,train
scene_6340,train
scene_6341,train
scene_6342,train
scene_6343,val
scene_6344,train
scene_6345,train
scene_6346,train
scene_6347,train
scene_6348,train
scene_6349,train
scene_635,train
scene_6350,train
scene_6351,train
scene_6352,val
scene_6353,train
scene_6354,train
scene_6355,train
scene_6356,train
scene_6357,train
scene_6358,train
scene_6359,train
scene_636,train
scene_6360,train
scene_6361,train
scene_6362,train
scene_6363,train
scene_6364,train
scene_6365,train
scene_6366,train
scene_6367,val
scene_6368,train
scene_6369,train
scene_637,train
scene_6370,train
scene_6371,train
scene_6372,val
scene_6373,train
scene_6374,train
scene_6375,val
scene_6376,train
scene_6377,train
scene_6378,train
scene_638,train
scene_6380,train
scene_6381,train
scene_6382,train
scene_6383,train
scene_6384,train
scene_6385,train
scene_6386,train
scene_6387,train
scene_6388,train
scene_6389,train
scene_639,train
scene_6390,train
scene_6391,train
scene_6392,train
scene_6393,val
scene_6394,train
scene_6395,train
scene_6396,train
scene_6397,train
scene_6398,train
scene_6399,train
scene_640,train
scene_6400,val
scene_6401,train
scene_6402,train
scene_6403,train
scene_6404,train
scene_6405,val
scene_6407,val
scene_6408,train
scene_6409,train
scene_641,train
scene_6410,val
scene_6411,train
scene_6412,train
scene_6413,train
scene_6414,val
scene_6415,train
scene_6416,train
scene_6417,train
scene_6418,train
scene_6419,train
scene_642,train
scene_6420,train
scene_6421,train
scene_6422,train
scene_6423,train
scene_6424,train
scene_6425,val
scene_6426,train
scene_6427,train
scene_6428,train
scene_6429,train
scene_643,train
scene_6430,train
scene_6431,train
scene_6432,train
scene_6433,train
scene_6434,train
scene_6435,val
scene_6436,val
scene_6437,train
scene_6438,train
scene_6439,train
scene_644,train
scene_6440,train
scene_6441,train
scene_6442,train
scene_6443,val
scene_6444,train
scene_6445,train
scene_6446,train
scene_6447,train
scene_6448,val
scene_6449,train
scene_645,train
scene_6450,train
scene_6451,val
scene_6452,train
scene_6453,train
scene_6454,train
scene_6455,train
scene_6456,train
scene_6457,train
scene_6459,train
scene_646,train
scene_6460,val
scene_6461,train
scene_6462,val
scene_6463,train
scene_6464,train
scene_6465,train
scene_6466,val
scene_6467,train
scene_6468,train
scene_6469,train
scene_647,train
scene_6470,train
scene_6471,train
scene_6472,train
scene_6474,train
scene_6475,train
scene_6476,train
scene_6477,train
scene_6478,train
scene_6479,train
scene_648,train
scene_6480,train
scene_6481,train
scene_6482,train
scene_6483,val
scene_6484,train
scene_6485,train
scene_6486,train
scene_6487,train
scene_6488,train
scene_6489,train
scene_649,train
scene_6490,train
scene_6491,train
scene_6492,train
scene_6493,val
scene_6494,train
scene_6495,train
scene_6496,train
scene_6497,train
scene_6498,train
scene_6499,train
scene_650,train
scene_6500,train
scene_6501,train
scene_6502,train
scene_6503,train
scene_6505,train
scene_6506,train
scene_6507,train
scene_6508,train
scene_6509,train
scene_651,train
scene_6510,train
scene_6511,train
scene_6512,train
scene_6513,val
scene_6514,train
scene_6515,train
scene_6517,train
scene_6518,val
scene_6519,train
scene_652,train
scene_6520,train
scene_6521,train
scene_6522,train
scene_6523,train
scene_6524,train
scene_6525,train
scene_6526,train
scene_6527,train
scene_6528,train
scene_6529,train
scene_653,train
scene_6531,train
scene_6532,train
scene_6533,train
scene_6534,train
scene_6535,train
scene_6536,train
scene_6537,train
scene_6538,val
scene_6539,train
scene_654,train
scene_6540,train
scene_6541,train
scene_6542,train
scene_6543,train
scene_6544,train
scene_6545,train
scene_6546,train
scene_6547,train
scene_6548,train
scene_6549,train
scene_655,train
scene_6550,train
scene_6551,train
scene_6552,val
scene_6553,train
scene_6554,train
scene_6555,train
scene_6556,train
scene_6557,train
scene_6558,train
scene_6559,train
scene_656,train
scene_6560,train
scene_6561,train
scene_6563,train
scene_6564,train
scene_6565,train
scene_6566,train
scene_6568,train
scene_6569,train
scene_657,train
scene_6570,train
scene_6571,train
scene_6572,train
scene_6573,train
scene_6574,train
scene_6575,train
scene_6576,train
scene_6577,train
scene_6578,train
scene_6579,train
scene_658,train
scene_6580,train
scene_6581,train
scene_6582,train
scene_6583,train
scene_6584,train
scene_6585,train
scene_6586,val
scene_6587,train
scene_6588,val
scene_6589,train
scene_659,train
scene_6590,train
scene_6591,train
scene_6592,val
scene_6593,val
scene_6594,train
scene_6595,train
scene_6596,train
scene_6597,train
scene_6598,train
scene_6599,train
scene_660,train
scene_6600,train
scene_6601,train
scene_6602,train
scene_6603,train
scene_6604,train
scene_6605,val
scene_6606,train
scene_6607,val
scene_6608,train
scene_6609,train
scene_661,train
scene_6610,train
scene_6611,train
scene_6612,train
scene_6613,train
scene_6614,val
scene_6615,train
scene_6616,train
scene_6617,train
scene_6618,train
scene_6619,train
scene_662,train
scene_6620,val
scene_6621,train
scene_6622,train
scene_6623,train
scene_6624,train
scene_6625,train
scene_6626,train
scene_6627,train
scene_6628,train
scene_6629,train
scene_663,train
scene_6630,train
scene_6631,train
scene_6632,val
scene_6633,train
scene_6634,train
scene_6635,train
scene_6636,train
scene_6637,train
scene_6638,train
scene_6639,train
scene_664,train
scene_6640,train
scene_6641,train
scene_6642,val
scene_6643,train
scene_6644,train
scene_6645,train
scene_6647,train
scene_6648,train
scene_6649,train
scene_665,train
scene_6650,train
scene_6651,train
scene_6652,val
scene_6653,val
scene_6654,train
scene_6655,val
scene_6656,train
scene_6657,train
scene_6658,val
scene_6659,train
scene_666,train
scene_6660,train
scene_6661,train
scene_6662,train
scene_6663,train
scene_6664,train
scene_6665,train
scene_6666,train
scene_6667,train
scene_6668,train
scene_6669,train
scene_667,train
scene_6670,train
scene_6671,train
scene_6672,train
scene_6673,train
scene_6674,train
scene_6675,train
scene_6676,train
scene_6677,train
scene_6678,train
scene_6679,train
scene_668,train
scene_6680,train
scene_6681,val
scene_6682,train
scene_6683,train
scene_6684,train
scene_6685,train
scene_6686,train
scene_6687,train
scene_6688,train
scene_6689,train
scene_669,train
scene_6690,train
scene_6691,train
scene_6692,train
scene_6693,train
scene_6694,train
scene_6695,train
scene_6696,train
scene_6697,val
scene_6698,train
scene_6699,train
scene_670,val
scene_6701,train
scene_6702,train
scene_6703,train
scene_6704,train
scene_6705,train
scene_6706,train
scene_6707,train
scene_6708,train
scene_6709,train
scene_671,train
scene_6710,train
scene_6711,train
scene_6712,train
scene_6713,train
scene_6714,train
scene_6715,train
scene_6716,train
scene_6717,train
scene_6718,train
scene_6719,train
scene_672,train
scene_6720,train
scene_6721,train
scene_6722,val
scene_6723,train
scene_6726,train
scene_6727,val
scene_6728,train
scene_6729,train
scene_673,train
scene_6730,train
scene_6731,train
scene_6732,train
scene_6733,train
scene_6734,train
scene_6735,train
scene_6736,train
scene_6737,train
scene_6738,train
scene_6739,train
scene_674,train
scene_6740,train
scene_6741,train
scene_6742,train
scene_6743,val
scene_6744,train
scene_6745,train
scene_6746,train
scene_6747,train
scene_6748,train
scene_675,train
scene_6750,train
scene_6751,train
scene_6752,val
scene_6753,train
scene_6755,train
scene_6756,train
scene_6757,val
scene_6758,train
scene_6759,train
scene_676,train
scene_6760,train
scene_6761,train
scene_6762,train
scene_6763,train
scene_6764,train
scene_6765,train
scene_6766,train
scene_6767,train
scene_6768,train
scene_6769,train
scene_677,train
scene_6770,train
scene_6771,train
scene_6772,train
scene_6773,train
scene_6774,train
scene_6775,train
scene_6776,val
scene_6777,train
scene_6778,train
scene_6779,train
scene_678,train
scene_6780,train
scene_6781,train
scene_6782,train
scene_6783,train
scene_6784,train
scene_6785,train
scene_6786,train
scene_6787,train
scene_6788,train
scene_6789,train
scene_679,train
scene_6790,train
scene_6791,train
scene_6792,train
scene_6794,train
scene_6795,train
scene_6796,train
scene_6797,train
scene_6798,train
scene_6799,train
scene_680,train
scene_6800,train
scene_6801,train
scene_6802,train
scene_6803,val
scene_6804,train
scene_6805,train
scene_6806,val
scene_6807,train
scene_6808,train
scene_6809,train
scene_681,train
scene_6810,train
scene_6811,train
scene_6812,train
scene_6813,train
scene_6814,train
scene_6815,train
scene_6816,train
scene_6817,train
scene_6819,train
scene_682,train
scene_6820,train
scene_6821,train
scene_6822,train
scene_6823,train
scene_6824,train
scene_6825,train
scene_6826,train
scene_6827,train
scene_6828,train
scene_6829,train
scene_683,train
scene_6830,train
scene_6831,train
scene_6832,train
scene_6833,train
scene_6834,train
scene_6835,train
scene_6836,train
scene_6837,train
scene_6838,train
scene_6839,train
scene_684,train
scene_6840,train
scene_6841,train
scene_6842,train
scene_6843,val
scene_6844,train
scene_6845,train
scene_6846,train
scene_6847,train
scene_6848,train
scene_6849,train
scene_685,val
scene_6850,train
scene_6851,train
scene_6852,train
scene_6853,train
scene_6854,val
scene_6855,train
scene_6856,train
scene_6857,train
scene_6858,train
scene_6859,val
scene_686,train
scene_6860,train
scene_6861,val
scene_6862,val
scene_6863,train
scene_6864,train
scene_6865,train
scene_6866,train
scene_6867,train
scene_6869,train
scene_687,train
scene_6870,train
scene_6871,train
scene_6872,train
scene_6873,train
scene_6874,train
scene_6875,train
scene_6876,val
scene_6877,train
scene_6878,train
scene_6879,train
scene_688,train
scene_6880,train
scene_6881,val
scene_6882,train
scene_6883,train
scene_6884,train
scene_6885,val
scene_6886,train
scene_6887,val
scene_6888,train
scene_6889,train
scene_689,train
scene_6890,train
scene_6891,val
scene_6893,train
scene_6894,train
scene_6895,train
scene_6896,val
scene_6897,train
scene_6898,train
scene_6899,train
scene_690,train
scene_6900,train
scene_6901,val
scene_6902,train
scene_6903,train
scene_6904,train
scene_6905,train
scene_6906,train
scene_6907,train
scene_6908,val
scene_6909,train
scene_691,val
scene_6910,train
scene_6911,train
scene_6912,train
scene_6913,train
scene_6914,train
scene_6915,train
scene_6916,val
scene_6917,train
scene_6918,train
scene_6919,train
scene_692,train
scene_6920,train
scene_6921,train
scene_6922,train
scene_6923,val
scene_6924,train
scene_6925,train
scene_6926,train
scene_6927,train
scene_6928,train
scene_6929,train
scene_6930,train
scene_6931,train
scene_6932,train
scene_6933,train
scene_6934,train
scene_6935,train
scene_6937,train
scene_6938,train
scene_6939,train
scene_694,train
scene_6940,train
scene_6941,train
scene_6942,train
scene_6943,train
scene_6944,train
scene_6945,train
scene_6946,train
scene_6947,train
scene_6948,train
scene_6949,train
scene_695,val
scene_6950,train
scene_6951,train
scene_6952,train
scene_6953,train
scene_6954,train
scene_6955,train
scene_6956,train
scene_6957,train
scene_6958,train
scene_6959,train
scene_696,train
scene_6960,train
scene_6961,train
scene_6962,train
scene_6963,train
scene_6964,train
scene_6965,val
scene_6966,train
scene_6967,train
scene_6968,val
scene_6969,val
scene_697,train
scene_6970,train
scene_6971,val
scene_6972,val
scene_6973,train
scene_6974,train
scene_6975,train
scene_6976,train
scene_6977,train
scene_6978,train
scene_6979,train
scene_698,train
scene_6980,val
scene_6981,train
scene_6982,train
scene_6983,train
scene_6984,val
scene_6985,train
scene_6986,train
scene_6987,train
scene_6988,train
scene_6989,train
scene_699,train
scene_6990,train
scene_6991,train
scene_6992,train
scene_6993,train
scene_6994,train
scene_6995,train
scene_6996,val
scene_6997,train
scene_6998,train
scene_6999,train
scene_700,train
scene_7000,train
scene_7001,train
scene_7002,train
scene_7003,train
scene_7004,val
scene_7005,train
scene_7006,train
scene_7007,train
scene_7009,train
scene_701,train
scene_7010,train
scene_7011,train
scene_7012,train
scene_7013,train
scene_7014,train
scene_7015,train
scene_7016,train
scene_7017,train
scene_7018,train
scene_7019,train
scene_702,train
scene_7020,val
scene_7021,val
scene_7022,val
scene_7023,val
scene_7024,train
scene_7025,train
scene_7026,train
scene_7027,train
scene_7028,train
scene_7029,train
scene_703,train
scene_7030,train
scene_7031,val
scene_7032,train
scene_7033,train
scene_7034,train
scene_7035,train
scene_7036,val
scene_7037,train
scene_7038,train
scene_7039,train
scene_704,train
scene_7040,train
scene_7041,train
scene_7042,train
scene_7043,train
scene_7044,train
scene_7045,train
scene_7046,train
scene_7047,val
scene_7048,train
scene_7049,train
scene_705,train
scene_7050,train
scene_7051,train
scene_7052,train
scene_7053,train
scene_7054,train
scene_7055,val
scene_7056,train
scene_7057,train
scene_7058,train
scene_7059,train
scene_706,train
scene_7060,train
scene_7061,train
scene_7062,train
scene_7063,train
scene_7064,train
scene_7065,train
scene_7066,train
scene_7067,val
scene_7068,val
scene_7069,train
scene_707,train
scene_7070,train
scene_7071,train
scene_7072,train
scene_7073,train
scene_7074,train
scene_7075,train
scene_7076,train
scene_7077,train
scene_7078,train
scene_7079,train
scene_708,train
scene_7080,train
scene_7081,train
scene_7082,train
scene_7083,train
scene_7085,val
scene_7086,train
scene_7087,train
scene_7088,train
scene_7089,train
scene_709,train
scene_7090,train
scene_7091,train
scene_7092,train
scene_7093,train
scene_7094,train
scene_7095,train
scene_7096,train
scene_7097,val
scene_7098,train
scene_7099,train
scene_710,train
scene_7100,train
scene_7101,train
scene_7102,train
scene_7103,val
scene_7104,train
scene_7105,train
scene_7106,val
scene_7107,train
scene_7108,val
scene_7109,train
scene_711,train
scene_7110,train
scene_7111,val
scene_7112,train
scene_7113,train
scene_7114,train
scene_7115,train
scene_7116,train
scene_7117,train
scene_7118,train
scene_7119,val
scene_712,train
scene_7120,train
scene_7121,train
scene_7122,val
scene_7123,train
scene_7124,train
scene_7125,train
scene_7126,train
scene_7127,train
scene_7128,train
scene_7129,train
scene_713,train
scene_7131,train
scene_7132,train
scene_7133,train
scene_7134,train
scene_7135,train
scene_7136,train
scene_7137,train
scene_7138,train
scene_7139,train
scene_714,train
scene_7140,train
scene_7141,train
scene_7142,train
scene_7143,train
scene_7144,train
scene_7145,train
scene_7146,train
scene_7147,train
scene_7148,train
scene_7149,train
scene_715,train
scene_7150,train
scene_7151,train
scene_7152,train
scene_7153,train
scene_7154,train
scene_7155,train
scene_7156,train
scene_7157,train
scene_7158,train
scene_716,train
scene_7160,val
scene_7161,train
scene_7162,train
scene_7163,train
scene_7164,val
scene_7165,train
scene_7166,train
scene_7167,train
scene_7168,train
scene_7169,train
scene_717,train
scene_7170,train
scene_7171,train
scene_7172,train
scene_7173,train
scene_7174,train
scene_7175,train
scene_7176,train
scene_7177,train
scene_7178,train
scene_7179,train
scene_718,train
scene_7180,train
scene_7181,train
scene_7182,train
scene_7183,train
scene_7184,train
scene_7185,train
scene_7186,train
scene_7187,train
scene_7188,train
scene_7189,train
scene_719,train
scene_7190,val
scene_7191,train
scene_7192,train
scene_7193,train
scene_7194,train
scene_7195,train
scene_7196,train
scene_7197,train
scene_7198,train
scene_7199,train
scene_720,train
scene_7200,train
scene_7201,train
scene_7202,train
scene_7203,train
scene_7204,val
scene_7205,train
scene_7206,train
scene_7207,train
scene_7208,val
scene_7209,train
scene_721,train
scene_7210,train
scene_7211,train
scene_7212,train
scene_7213,train
scene_7214,train
scene_7215,train
scene_7216,train
scene_7217,val
scene_7218,train
scene_7219,train
scene_722,train
scene_7220,train
scene_7221,train
scene_7222,train
scene_7223,train
scene_7224,train
scene_7225,train
scene_7226,train
scene_7227,train
scene_7228,train
scene_7229,train
scene_723,train
scene_7230,train
scene_7231,val
scene_7232,train
scene_7233,train
scene_7234,train
scene_7236,train
scene_7237,train
scene_7238,train
scene_7239,train
scene_724,train
scene_7240,train
scene_7241,train
scene_7242,val
scene_7243,train
scene_7244,train
scene_7245,train
scene_7246,train
scene_7247,train
scene_7248,train
scene_725,train
scene_7251,train
scene_7252,train
scene_7253,train
scene_7254,train
scene_7255,train
scene_7256,train
scene_7257,train
scene_7258,train
scene_7259,train
scene_726,train
scene_7260,train
scene_7261,train
scene_7262,train
scene_7263,train
scene_7264,val
scene_7265,train
scene_7266,train
scene_7267,train
scene_7268,train
scene_7269,train
scene_727,train
scene_7270,train
scene_7272,train
scene_7273,val
scene_7274,train
scene_7275,train
scene_7276,train
scene_7277,train
scene_7278,train
scene_7279,train
scene_728,train
scene_7280,val
scene_7281,train
scene_7282,train
scene_7283,train
scene_7284,train
scene_7285,train
scene_7286,train
scene_7287,train
scene_7288,train
scene_7289,train
scene_729,train
scene_7290,train
scene_7291,train
scene_7292,train
scene_7293,train
scene_7294,train
scene_7295,val
scene_7296,train
scene_7297,train
scene_7298,train
scene_7299,train
scene_730,train
scene_7300,train
scene_7301,train
scene_7302,train
scene_7303,train
scene_7304,train
scene_7305,train
scene_7306,train
scene_7307,train
scene_7308,train
scene_7309,train
scene_731,train
scene_7310,train
scene_7311,train
scene_7312,train
scene_7313,train
scene_7314,train
scene_7315,train
scene_7316,train
scene_7317,train
scene_7318,train
scene_7319,train
scene_732,val
scene_7320,train
scene_7322,train
scene_7323,train
scene_7324,train
scene_7325,train
scene_7326,train
scene_7327,train
scene_7328,val
scene_7329,train
scene_733,train
scene_7330,train
scene_7331,train
scene_7332,train
scene_7333,val
scene_7334,train
scene_7335,train
scene_7336,train
scene_7337,train
scene_7338,train
scene_7339,train
scene_734,train
scene_7340,train
scene_7341,train
scene_7342,train
scene_7343,train
scene_7344,train
scene_7345,train
scene_7346,train
scene_7347,train
scene_7348,train
scene_7349,train
scene_735,train
scene_7350,train
scene_7351,train
scene_7352,train
scene_7353,train
scene_7354,train
scene_7355,train
scene_7356,train
scene_7357,train
scene_7358,train
scene_7359,train
scene_736,train
scene_7360,train
scene_7361,train
scene_7362,train
scene_7363,train
scene_7364,train
scene_7365,train
scene_7366,train
scene_7367,train
scene_7368,val
scene_7369,train
scene_737,train
scene_7370,val
scene_7371,train
scene_7372,train
scene_7373,train
scene_7374,train
scene_7375,train
scene_7376,val
scene_7377,train
scene_7378,train
scene_7379,train
scene_738,train
scene_7380,train
scene_7381,train
scene_7382,train
scene_7383,train
scene_7384,train
scene_7385,train
scene_7386,train
scene_7387,val
scene_7388,train
scene_7389,train
scene_7390,train
scene_7391,val
scene_7392,train
scene_7393,train
scene_7394,train
scene_7395,train
scene_7396,train
scene_7397,train
scene_7398,train
scene_7399,train
scene_740,train
scene_7401,train
scene_7402,train
scene_7403,train
scene_7404,train
scene_7405,train
scene_7406,train
scene_7407,train
scene_7408,train
scene_7409,val
scene_741,train
scene_7410,train
scene_7411,train
scene_7412,train
scene_7413,train
scene_7414,train
scene_7415,train
scene_7416,train
scene_7417,train
scene_7418,train
scene_7419,train
scene_742,train
scene_7421,val
scene_7422,train
scene_7423,train
scene_7424,train
scene_7425,train
scene_7426,train
scene_7427,train
scene_7428,train
scene_7429,train
scene_743,train
scene_7430,train
scene_7431,train
scene_7432,val
scene_7433,train
scene_7434,val
scene_7435,train
scene_7436,train
scene_7437,train
scene_7438,train
scene_7439,train
scene_744,train
scene_7440,train
scene_7441,train
scene_7442,train
scene_7443,train
scene_7444,train
scene_7445,train
scene_7446,train
scene_7447,train
scene_7448,train
scene_7449,train
scene_745,train
scene_7450,train
scene_7451,train
scene_7452,train
scene_7453,train
scene_7454,train
scene_7455,train
scene_7456,train
scene_7457,train
scene_7458,train
scene_7459,train
scene_746,train
scene_7460,train
scene_7461,train
scene_7462,train
scene_7463,train
scene_7465,train
scene_7466,train
scene_7467,val
scene_7468,train
scene_7469,val
scene_747,train
scene_7470,train
scene_7471,train
scene_7472,train
scene_7473,train
scene_7474,train
scene_7475,train
scene_7476,train
scene_7477,train
scene_7478,train
scene_7479,train
scene_748,val
scene_7480,train
scene_7481,val
scene_7482,train
scene_7483,train
scene_7484,train
scene_7485,train
scene_7486,train
scene_7487,train
scene_7488,train
scene_7489,val
scene_749,train
scene_7490,train
scene_7491,train
scene_7492,train
scene_7493,train
scene_7494,train
scene_7495,train
scene_7496,train
scene_7497,train
scene_7498,train
scene_7499,train
scene_750,train
scene_7500,train
scene_7501,train
scene_7502,train
scene_7503,train
scene_7504,train
scene_7505,val
scene_7506,train
scene_7507,train
scene_7509,train
scene_751,train
scene_7510,train
scene_7511,train
scene_7512,train
scene_7513,train
scene_7514,train
scene_7515,train
scene_7516,train
scene_7517,train
scene_7518,train
scene_7519,train
scene_752,train
scene_7520,train
scene_7521,train
scene_7522,val
scene_7523,train
scene_7524,train
scene_7525,train
scene_7526,train
scene_7527,train
